,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
0,AMZN220225P01700000,1700.0,USD,0.03,0.01,50.0,106.0,382,0.0,0.04,REGULAR,1645747200,1645553421,1.5312523437499999,False
1,AMZN220225P01750000,1750.0,USD,0.03,0.01,50.0,10.0,7,0.0,0.05,REGULAR,1645747200,1645549693,1.4765651171875,False
2,AMZN220225P01800000,1800.0,USD,0.04,-0.02,-33.333336,1.0,49,0.0,0.05,REGULAR,1645747200,1645543735,1.40625296875,False
3,AMZN220225P01830000,1830.0,USD,0.06,0.0,0.0,9.0,14,0.0,0.04,REGULAR,1645747200,1644853082,1.3437532812499997,False
4,AMZN220225P01840000,1840.0,USD,0.6,0.0,0.0,1.0,6,0.0,0.1,REGULAR,1645747200,1643993736,1.4140654296875002,False
5,AMZN220225P01850000,1850.0,USD,0.01,-0.17,-94.44444,14.0,38,0.0,0.05,REGULAR,1645747200,1645546838,1.3359408203124996,False
6,AMZN220225P01860000,1860.0,USD,0.04,-0.08,-66.66667,3.0,30,0.0,0.05,REGULAR,1645747200,1644864015,1.3203158984374999,False
7,AMZN220225P01870000,1870.0,USD,0.12,0.0,0.0,1.0,54,0.0,0.05,REGULAR,1645747200,1644439726,1.3046909765624997,False
8,AMZN220225P01875000,1875.0,USD,1.07,0.0,0.0,1.0,3,0.0,0.05,REGULAR,1645747200,1643985738,1.2968785156249998,False
9,AMZN220225P01880000,1880.0,USD,0.25,0.0,0.0,1.0,1,0.01,0.05,REGULAR,1645747200,1644251918,1.3046909765624997,False
10,AMZN220225P01890000,1890.0,USD,0.6,0.0,0.0,1.0,1,0.0,0.25,REGULAR,1645747200,1644001433,1.443362158203125,False
11,AMZN220225P01900000,1900.0,USD,0.08,0.0,0.0,1.0,15,0.0,0.25,REGULAR,1645747200,1644942762,1.4277372363281249,False
12,AMZN220225P01920000,1920.0,USD,6.85,0.0,0.0,,1,0.0,0.27,REGULAR,1645747200,1643915160,1.40625296875,False
13,AMZN220225P01930000,1930.0,USD,0.19,0.0,0.0,1.0,2,0.0,0.19,REGULAR,1645747200,1645205509,1.3515657421874998,False
14,AMZN220225P01940000,1940.0,USD,8.18,0.0,0.0,,1,0.0,0.27,REGULAR,1645747200,1643921386,1.3759796826171873,False
15,AMZN220225P01950000,1950.0,USD,0.46,0.0,0.0,1.0,4,0.0,0.27,REGULAR,1645747200,1643998049,1.361331318359375,False
16,AMZN220225P01960000,1960.0,USD,0.7,0.0,0.0,,1,0.0,0.27,REGULAR,1645747200,1644814818,1.3457063964843747,False
17,AMZN220225P01970000,1970.0,USD,0.54,0.0,0.0,3.0,4,0.0,0.29,REGULAR,1645747200,1644245546,1.3378939355468746,False
18,AMZN220225P01975000,1975.0,USD,0.05,-8.309999,-99.40191,1.0,2,0.0,0.27,REGULAR,1645747200,1645546769,1.3222690136718749,False
19,AMZN220225P01980000,1980.0,USD,1.13,0.0,0.0,1.0,1,0.0,0.27,REGULAR,1645747200,1643986010,1.3144565527343748,False
20,AMZN220225P01990000,1990.0,USD,3.55,0.0,0.0,1.0,1,0.0,0.28,REGULAR,1645747200,1643899578,1.3046909765624997,False
21,AMZN220225P02000000,2000.0,USD,0.08,0.04,100.0,6.0,184,0.05,0.17,REGULAR,1645747200,1645552525,1.2636755566406248,False
22,AMZN220225P02010000,2010.0,USD,0.25,0.0,0.0,12.0,15,0.0,0.19,REGULAR,1645747200,1644866607,1.2324257128906249,False
23,AMZN220225P02020000,2020.0,USD,6.7,0.0,0.0,2.0,53,0.0,0.29,REGULAR,1645747200,1643907325,1.2636755566406248,False
24,AMZN220225P02030000,2030.0,USD,0.07,-0.1,-58.823532,70.0,72,0.01,0.17,REGULAR,1645747200,1645546742,1.19922275390625,False
25,AMZN220225P02040000,2040.0,USD,0.1,0.0,0.0,1.0,1,0.01,0.29,REGULAR,1645747200,1645201665,1.2373085009765623,False
26,AMZN220225P02050000,2050.0,USD,0.09,-0.060000002,-40.0,14.0,51,0.03,0.1,REGULAR,1645747200,1645554157,1.140629296875,False
