,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
0,AMZN220225P01700000,1700.0,USD,0.01,0.0,0.0,64.0,908,0.0,0.01,REGULAR,1645747200,1645734054,2.93750265625,False
1,AMZN220225P01750000,1750.0,USD,0.01,0.0,0.0,11.0,18,0.0,0.01,REGULAR,1645747200,1645733978,2.750003125,False
2,AMZN220225P01800000,1800.0,USD,0.01,0.0,0.0,17.0,59,0.0,0.01,REGULAR,1645747200,1645728932,2.6250034375,False
3,AMZN220225P01830000,1830.0,USD,0.01,0.0,0.0,22.0,30,0.0,0.01,REGULAR,1645747200,1645735843,2.56250359375,False
4,AMZN220225P01840000,1840.0,USD,0.6,0.0,0.0,1.0,6,0.0,0.01,REGULAR,1645747200,1643993736,2.56250359375,False
5,AMZN220225P01850000,1850.0,USD,0.01,0.0,0.0,14.0,38,0.0,0.01,REGULAR,1645747200,1645546838,2.50000375,False
6,AMZN220225P01860000,1860.0,USD,0.04,0.0,0.0,3.0,33,0.0,0.01,REGULAR,1645747200,1644864015,2.50000375,False
7,AMZN220225P01870000,1870.0,USD,0.03,0.0,0.0,4.0,58,0.0,0.01,REGULAR,1645747200,1645554801,2.43750390625,False
8,AMZN220225P01875000,1875.0,USD,0.06,0.0,0.0,4.0,7,0.0,0.01,REGULAR,1645747200,1645554801,2.43750390625,False
9,AMZN220225P01880000,1880.0,USD,0.01,0.0,0.0,4.0,5,0.0,0.01,REGULAR,1645747200,1645560415,2.43750390625,False
10,AMZN220225P01890000,1890.0,USD,0.6,0.0,0.0,1.0,1,0.0,0.01,REGULAR,1645747200,1644001433,2.43750390625,False
11,AMZN220225P01900000,1900.0,USD,0.05,0.0,0.0,10.0,35,0.0,0.01,REGULAR,1645747200,1645645690,2.3750040624999995,False
12,AMZN220225P01920000,1920.0,USD,6.85,0.0,0.0,,1,0.0,0.01,REGULAR,1645747200,1643915160,2.3125042187499996,False
13,AMZN220225P01930000,1930.0,USD,0.19,0.0,0.0,1.0,2,0.0,0.01,REGULAR,1645747200,1645205509,2.3125042187499996,False
14,AMZN220225P01940000,1940.0,USD,0.04,0.0,0.0,1.0,1,0.0,0.01,REGULAR,1645747200,1645713265,2.281254296875,False
15,AMZN220225P01950000,1950.0,USD,0.05,0.0,0.0,10.0,14,0.0,0.01,REGULAR,1645747200,1645645694,2.2500043749999996,False
16,AMZN220225P01960000,1960.0,USD,0.7,0.0,0.0,,1,0.0,0.01,REGULAR,1645747200,1644814818,2.2500043749999996,False
17,AMZN220225P01970000,1970.0,USD,0.54,0.0,0.0,3.0,4,0.0,0.01,REGULAR,1645747200,1644245546,2.1875045312499997,False
18,AMZN220225P01975000,1975.0,USD,0.05,0.0,0.0,1.0,3,0.0,0.01,REGULAR,1645747200,1645546769,2.1875045312499997,False
19,AMZN220225P01980000,1980.0,USD,1.13,0.0,0.0,1.0,1,0.0,0.01,REGULAR,1645747200,1643986010,2.1875045312499997,False
20,AMZN220225P01990000,1990.0,USD,3.55,0.0,0.0,1.0,1,0.0,0.01,REGULAR,1645747200,1643899578,2.1875045312499997,False
21,AMZN220225P02000000,2000.0,USD,0.02,0.0,0.0,59.0,218,0.0,0.01,REGULAR,1645747200,1645733929,2.1250046874999997,False
22,AMZN220225P02010000,2010.0,USD,0.06,0.0,0.0,3.0,18,0.0,0.01,REGULAR,1645747200,1645557092,2.1250046874999997,False
23,AMZN220225P02020000,2020.0,USD,6.7,0.0,0.0,2.0,53,0.0,0.01,REGULAR,1645747200,1643907325,2.0937547656249995,False
24,AMZN220225P02030000,2030.0,USD,0.07,0.0,0.0,70.0,142,0.0,0.01,REGULAR,1645747200,1645546742,2.0625048437499998,False
25,AMZN220225P02040000,2040.0,USD,0.01,-0.09,-90.0,3.0,1,0.0,0.01,REGULAR,1645747200,1645201665,2.0625048437499998,False
26,AMZN220225P02050000,2050.0,USD,0.01,-0.03,-75.0,3.0,46,0.0,0.01,REGULAR,1645747200,1645724037,2.000005,False
27,AMZN220225P02075000,2075.0,USD,0.12,0.0,0.0,3.0,6,0.0,0.01,REGULAR,1645747200,1645540414,1.96875015625,False
28,AMZN220225P02080000,2080.0,USD,2.24,0.0,0.0,1.0,3,0.0,0.01,REGULAR,1645747200,1643728682,1.9375003125,False
29,AMZN220225P02090000,2090.0,USD,0.01,0.0,0.0,5.0,4,0.0,0.01,REGULAR,1645747200,1645715801,1.9375003125,False
30,AMZN220225P02100000,2100.0,USD,0.01,0.0,0.0,17.0,143,0.0,0.01,REGULAR,1645747200,1645735810,1.9062504687500001,False
31,AMZN220225P02110000,2110.0,USD,0.05,0.0,0.0,1.0,3,0.0,0.02,REGULAR,1645747200,1645723092,1.96875015625,False
32,AMZN220225P02120000,2120.0,USD,1.29,0.0,0.0,2.0,1,0.0,0.02,REGULAR,1645747200,1644003921,1.9375003125,False
33,AMZN220225P02130000,2130.0,USD,0.09,0.0,0.0,1.0,5,0.0,0.02,REGULAR,1645747200,1645730198,1.9062504687500001,False
34,AMZN220225P02140000,2140.0,USD,0.36,0.0,0.0,2.0,12,0.0,0.02,REGULAR,1645747200,1644511884,1.890625546875,False
35,AMZN220225P02150000,2150.0,USD,0.07,0.0,0.0,2.0,7,0.0,0.02,REGULAR,1645747200,1645727096,1.875000625,False
36,AMZN220225P02160000,2160.0,USD,0.05,0.0,0.0,1.0,22,0.0,0.02,REGULAR,1645747200,1645717224,1.8437507812499998,False
37,AMZN220225P02170000,2170.0,USD,0.07,0.0,0.0,53.0,62,0.0,0.02,REGULAR,1645747200,1645714933,1.8125009374999999,False
38,AMZN220225P02175000,2175.0,USD,0.09,0.0,0.0,104.0,125,0.0,0.02,REGULAR,1645747200,1645724581,1.8125009374999999,False
39,AMZN220225P02180000,2180.0,USD,0.05,0.0,0.0,101.0,106,0.0,0.02,REGULAR,1645747200,1645727801,1.7968760156249999,False
40,AMZN220225P02190000,2190.0,USD,0.05,0.0,0.0,56.0,159,0.0,0.02,REGULAR,1645747200,1645729068,1.78125109375,False
41,AMZN220225P02200000,2200.0,USD,0.05,0.0,0.0,31.0,140,0.0,0.01,REGULAR,1645747200,1645729436,1.6875015625,False
42,AMZN220225P02210000,2210.0,USD,0.11,0.0,0.0,3.0,9,0.0,0.02,REGULAR,1645747200,1645557145,1.734376328125,False
43,AMZN220225P02220000,2220.0,USD,0.16,0.0,0.0,14.0,217,0.0,0.02,REGULAR,1645747200,1645723469,1.71875140625,False
44,AMZN220225P02225000,2225.0,USD,0.1,0.0,0.0,2.0,8,0.0,0.02,REGULAR,1645747200,1645559626,1.6875015625,False
45,AMZN220225P02230000,2230.0,USD,0.08,0.0,0.0,2.0,7,0.0,0.02,REGULAR,1645747200,1645718181,1.6875015625,False
46,AMZN220225P02240000,2240.0,USD,0.01,-0.09,-90.0,8.0,20,0.0,0.01,REGULAR,1645747200,1645804461,1.5937520312499998,False
47,AMZN220225P02250000,2250.0,USD,0.06,0.0,0.0,13.0,57,0.0,0.02,REGULAR,1645747200,1645731728,1.640626796875,False
48,AMZN220225P02260000,2260.0,USD,0.19,0.0,0.0,3.0,23,0.0,0.02,REGULAR,1645747200,1645719045,1.625001875,False
49,AMZN220225P02270000,2270.0,USD,0.21,0.0,0.0,4.0,41,0.0,0.02,REGULAR,1645747200,1645717636,1.5937520312499998,False
50,AMZN220225P02275000,2275.0,USD,0.15,0.0,0.0,44.0,43,0.0,0.02,REGULAR,1645747200,1645547986,1.5937520312499998,False
51,AMZN220225P02280000,2280.0,USD,0.16,0.0,0.0,14.0,101,0.0,0.02,REGULAR,1645747200,1645716158,1.5781271093749998,False
52,AMZN220225P02290000,2290.0,USD,0.08,0.0,0.0,80.0,115,0.0,0.02,REGULAR,1645747200,1645723251,1.5468772656249998,False
53,AMZN220225P02300000,2300.0,USD,0.02,-0.030000001,-60.0,2.0,414,0.0,0.01,REGULAR,1645747200,1645799526,1.46875265625,False
54,AMZN220225P02310000,2310.0,USD,0.1,0.0,0.0,89.0,134,0.0,0.13,REGULAR,1645747200,1645723073,1.7265638671875,False
55,AMZN220225P02320000,2320.0,USD,0.18,0.0,0.0,6.0,225,0.0,0.05,REGULAR,1645747200,1645716158,1.5781271093749998,False
56,AMZN220225P02325000,2325.0,USD,0.1,0.0,0.0,16.0,74,0.0,0.05,REGULAR,1645747200,1645723306,1.5703146484375,False
57,AMZN220225P02330000,2330.0,USD,0.26,0.0,0.0,5.0,53,0.0,0.05,REGULAR,1645747200,1645716247,1.5625021874999998,False
58,AMZN220225P02340000,2340.0,USD,0.33,0.0,0.0,1.0,44,0.0,0.05,REGULAR,1645747200,1645713833,1.5390648046875,False
59,AMZN220225P02350000,2350.0,USD,0.01,-0.11,-91.66667,1.0,338,0.0,0.03,REGULAR,1645747200,1645799802,1.453127734375,False
60,AMZN220225P02360000,2360.0,USD,0.32,0.0,0.0,9.0,13,0.0,0.02,REGULAR,1645747200,1645646779,1.40625296875,False
61,AMZN220225P02370000,2370.0,USD,0.03,-0.33,-91.66667,4.0,9,0.0,0.04,REGULAR,1645747200,1645717636,1.4453152734375,False
