,contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
56,AMZN220225C02810000,2810.0,USD,363.93,0.0,0.0,11.0,187.25,193.6,REGULAR,1645747200,1645041879,0.5779155978393554,True,1.0
57,AMZN220225C02815000,2815.0,USD,201.49,-34.039993,-14.452508,5.0,183.2,189.4,REGULAR,1645747200,1645546640,0.5783428396606446,True,1.0
58,AMZN220225C02820000,2820.0,USD,190.15,-124.350006,-39.538956,31.0,178.8,184.75,REGULAR,1645747200,1645552209,0.5730633514404297,True,3.0
59,AMZN220225C02825000,2825.0,USD,223.2,-121.87999,-35.319344,17.0,175.5,180.2,REGULAR,1645747200,1645544363,0.5751385260009765,True,1.0
60,AMZN220225C02830000,2830.0,USD,178.42,-161.46,-47.505005,13.0,169.9,175.6,REGULAR,1645747200,1645554151,0.5621076504516601,True,2.0
61,AMZN220225C02835000,2835.0,USD,204.81,0.0,0.0,9.0,165.5,171.2,REGULAR,1645747200,1645207968,0.5576826458740236,True,1.0
62,AMZN220225C02840000,2840.0,USD,212.0,0.0,0.0,7.0,161.05,166.8,REGULAR,1645747200,1645216466,0.5526472958374024,True,12.0
63,AMZN220225C02845000,2845.0,USD,190.15,-14.850006,-7.2439055,11.0,156.7,162.45,REGULAR,1645747200,1645540580,0.5482222912597658,True,1.0
64,AMZN220225C02850000,2850.0,USD,161.04,-61.100006,-27.505178,38.0,152.1,158.0,REGULAR,1645747200,1645547425,0.5415084912109377,True,4.0
65,AMZN220225C02855000,2855.0,USD,170.1,-35.149994,-17.125454,14.0,148.3,153.65,REGULAR,1645747200,1645540200,0.5396469375610352,True,1.0
66,AMZN220225C02860000,2860.0,USD,152.2,-137.31001,-47.428417,9.0,143.95,149.45,REGULAR,1645747200,1645546944,0.5351608984375,True,3.0
67,AMZN220225C02865000,2865.0,USD,184.04,-27.460007,-12.983455,9.0,139.75,145.6,REGULAR,1645747200,1645541447,0.5330552066040039,True,2.0
68,AMZN220225C02870000,2870.0,USD,144.0,-104.14,-41.968243,21.0,135.55,141.4,REGULAR,1645747200,1645546910,0.5286912365722658,True,22.0
69,AMZN220225C02875000,2875.0,USD,177.6,3.75,2.1570318,11.0,131.05,136.9,REGULAR,1645747200,1645544363,0.5208788146972656,True,4.0
70,AMZN220225C02880000,2880.0,USD,134.82,-36.179993,-21.15789,4.0,127.0,132.8,REGULAR,1645747200,1645551891,0.5171862246704101,True,1.0
71,AMZN220225C02885000,2885.0,USD,136.5,-34.149994,-20.011717,4.0,122.8,129.0,REGULAR,1645747200,1645549518,0.5138598419189453,True,2.0
72,AMZN220225C02890000,2890.0,USD,157.97,-17.580002,-10.014242,7.0,118.95,125.0,REGULAR,1645747200,1645542558,0.5108996664428712,True,3.0
73,AMZN220225C02895000,2895.0,USD,123.0,-75.3,-37.97277,53.0,114.85,120.95,REGULAR,1645747200,1645552173,0.5060626786804199,True,21.0
74,AMZN220225C02900000,2900.0,USD,113.5,-53.910004,-32.20238,160.0,112.1,116.8,REGULAR,1645747200,1645554480,0.5068103518676758,True,1487.0
75,AMZN220225C02905000,2905.0,USD,137.05,-17.09999,-11.093085,3.0,110.5,115.35,REGULAR,1645747200,1645540380,0.5248155429077149,True,1.0
76,AMZN220225C02910000,2910.0,USD,110.62,-59.379997,-34.92941,13.0,104.95,109.4,REGULAR,1645747200,1645549151,0.5032398309326171,True,5.0
77,AMZN220225C02915000,2915.0,USD,156.35,0.0,0.0,6.0,100.55,106.45,REGULAR,1645747200,1645204811,0.50040172454834,True,2.0
78,AMZN220225C02920000,2920.0,USD,102.96,-42.439995,-29.188444,11.0,96.85,101.05,REGULAR,1645747200,1645546956,0.5080157841491699,True,23.0
79,AMZN220225C02925000,2925.0,USD,119.48,-19.41999,-13.981275,4.0,93.3,97.45,REGULAR,1645747200,1645545359,0.5048267291259765,True,2.0
80,AMZN220225C02930000,2930.0,USD,93.3,-36.869995,-28.324495,12.0,90.15,93.65,REGULAR,1645747200,1645553928,0.49945568908691407,True,17.0
81,AMZN220225C02935000,2935.0,USD,91.56,-55.740005,-37.841145,1.0,86.0,90.15,REGULAR,1645747200,1645551214,0.4962666340637208,True,13.0
82,AMZN220225C02940000,2940.0,USD,87.7,-51.90001,-37.177654,16.0,82.7,86.5,REGULAR,1645747200,1645550621,0.49133809448242194,True,17.0
83,AMZN220225C02945000,2945.0,USD,84.15,-50.65,-37.574184,5.0,79.95,83.6,REGULAR,1645747200,1645553801,0.4922688713073731,True,22.0
84,AMZN220225C02950000,2950.0,USD,78.0,-57.0,-42.22222,108.0,76.0,79.95,REGULAR,1645747200,1645551872,0.4864400721740723,True,59.0
85,AMZN220225C02955000,2955.0,USD,78.9,-43.119995,-35.338467,4.0,72.8,76.5,REGULAR,1645747200,1645552968,0.481801446685791,True,18.0
86,AMZN220225C02960000,2960.0,USD,76.32,-41.78,-35.3768,57.0,72.35,75.05,REGULAR,1645747200,1645551843,0.4930623204040528,True,15.0
87,AMZN220225C02965000,2965.0,USD,69.15,-34.1,-33.02663,4.0,66.85,70.2,REGULAR,1645747200,1645554466,0.4760031648254394,True,16.0
88,AMZN220225C02970000,2970.0,USD,68.76,-43.379997,-38.683784,130.0,63.8,66.85,REGULAR,1645747200,1645550374,0.4707389352416992,True,85.0
89,AMZN220225C02975000,2975.0,USD,69.7,-42.68,-37.97829,101.0,60.7,63.8,REGULAR,1645747200,1645553418,0.46738203521728516,True,25.0
90,AMZN220225C02980000,2980.0,USD,66.45,-40.230003,-37.710915,79.0,57.9,60.65,REGULAR,1645747200,1645551223,0.4626823751831055,True,228.0
91,AMZN220225C02985000,2985.0,USD,58.89,-43.11,-42.264706,5.0,56.1,59.5,REGULAR,1645747200,1645554471,0.4735007484436035,True,34.0
92,AMZN220225C02990000,2990.0,USD,53.5,-42.550003,-44.299847,32.0,52.85,54.75,REGULAR,1645747200,1645554554,0.45490047058105465,False,251.0
93,AMZN220225C02995000,2995.0,USD,50.9,-41.699997,-45.032394,96.0,50.15,51.3,REGULAR,1645747200,1645554497,0.4461572718811035,False,236.0
94,AMZN220225C03000000,3000.0,USD,47.91,-42.579998,-47.054924,944.0,47.05,48.4,REGULAR,1645747200,1645554569,0.44124399093627925,False,4569.0
95,AMZN220225C03005000,3005.0,USD,45.5,-45.15,-49.80695,49.0,44.35,46.5,REGULAR,1645747200,1645554540,0.443792183227539,False,197.0
96,AMZN220225C03010000,3010.0,USD,44.45,-45.249996,-50.445927,83.0,41.9,44.05,REGULAR,1645747200,1645554422,0.44133554275512693,False,281.0
97,AMZN220225C03015000,3015.0,USD,44.4,-39.65,-47.1743,58.0,40.35,42.05,REGULAR,1645747200,1645553709,0.44194588821411135,False,244.0
98,AMZN220225C03020000,3020.0,USD,38.62,-43.710003,-53.091225,84.0,37.3,39.55,REGULAR,1645747200,1645553768,0.4378718322753906,False,590.0
99,AMZN220225C03025000,3025.0,USD,35.05,-40.23,-53.44049,24.0,35.05,37.2,REGULAR,1645747200,1645553832,0.4344081217956543,False,456.0
100,AMZN220225C03030000,3030.0,USD,33.34,-39.56,-54.26612,312.0,33.3,34.55,REGULAR,1645747200,1645554539,0.4277706149291992,False,668.0
101,AMZN220225C03035000,3035.0,USD,36.45,-33.05,-47.553955,88.0,31.05,33.05,REGULAR,1645747200,1645553685,0.43018147949218755,False,312.0
102,AMZN220225C03040000,3040.0,USD,32.3,-33.7,-51.060608,166.0,28.9,30.8,REGULAR,1645747200,1645554157,0.4255886299133301,False,730.0
103,AMZN220225C03045000,3045.0,USD,31.0,-28.68,-48.0563,91.0,27.05,28.7,REGULAR,1645747200,1645552782,0.4215908671569824,False,343.0
104,AMZN220225C03050000,3050.0,USD,26.0,-35.0,-57.37705,596.0,25.55,26.4,REGULAR,1645747200,1645554507,0.4150754293823242,False,2369.0
105,AMZN220225C03055000,3055.0,USD,26.75,-30.900002,-53.599308,118.0,23.8,25.05,REGULAR,1645747200,1645554287,0.41637241348266596,False,223.0
106,AMZN220225C03060000,3060.0,USD,23.95,-30.39,-55.92565,128.0,22.1,23.6,REGULAR,1645747200,1645554407,0.41618930984497066,False,294.0
107,AMZN220225C03065000,3065.0,USD,22.6,-29.159998,-56.336937,82.0,20.55,22.05,REGULAR,1645747200,1645554369,0.4144498252868652,False,244.0
108,AMZN220225C03070000,3070.0,USD,21.0,-28.0,-57.142857,151.0,19.1,20.4,REGULAR,1645747200,1645554392,0.41104714935302733,False,241.0
109,AMZN220225C03075000,3075.0,USD,19.6,-27.199999,-58.11966,77.0,18.7,20.4,REGULAR,1645747200,1645554298,0.4232693171691894,False,250.0
110,AMZN220225C03080000,3080.0,USD,20.4,-23.800001,-53.846153,177.0,16.4,18.0,REGULAR,1645747200,1645553453,0.4111081838989258,False,186.0
111,AMZN220225C03085000,3085.0,USD,16.22,-24.88,-60.535282,108.0,15.25,16.7,REGULAR,1645747200,1645554477,0.40918559570312496,False,189.0
112,AMZN220225C03090000,3090.0,USD,14.75,-26.25,-64.02439,152.0,14.15,14.75,REGULAR,1645747200,1645554590,0.3993895510864258,False,175.0
113,AMZN220225C03095000,3095.0,USD,14.5,-25.55,-63.795258,73.0,13.1,14.7,REGULAR,1645747200,1645554336,0.4098264584350586,False,96.0
114,AMZN220225C03100000,3100.0,USD,12.3,-23.7,-65.833336,1923.0,12.3,12.95,REGULAR,1645747200,1645554532,0.4005492074584961,False,7030.0
115,AMZN220225C03105000,3105.0,USD,11.45,-22.149998,-65.922615,118.0,11.3,12.0,REGULAR,1645747200,1645554562,0.39963368927001963,False,221.0
116,AMZN220225C03110000,3110.0,USD,12.5,-20.5,-62.121212,138.0,10.8,11.45,REGULAR,1645747200,1645553514,0.4030821411132813,False,158.0
117,AMZN220225C03115000,3115.0,USD,9.98,-20.02,-66.73334,70.0,9.6,10.7,REGULAR,1645747200,1645554525,0.4035704174804688,False,138.0
118,AMZN220225C03120000,3120.0,USD,9.75,-18.5,-65.486725,150.0,8.7,9.6,REGULAR,1645747200,1645554329,0.3987486883544922,False,269.0
119,AMZN220225C03125000,3125.0,USD,8.0,-18.95,-70.3154,116.0,8.05,8.6,REGULAR,1645747200,1645554502,0.3942626492309571,False,356.0
120,AMZN220225C03130000,3130.0,USD,8.08,-17.72,-68.68217,150.0,7.3,8.5,REGULAR,1645747200,1645553928,0.40216662292480465,False,223.0
121,AMZN220225C03135000,3135.0,USD,7.85,-15.639999,-66.58153,85.0,6.7,7.8,REGULAR,1645747200,1645553062,0.4008848974609375,False,135.0
122,AMZN220225C03140000,3140.0,USD,6.98,-15.52,-68.977776,126.0,6.2,7.1,REGULAR,1645747200,1645554386,0.3988707574462891,False,190.0
123,AMZN220225C03145000,3145.0,USD,6.4,-14.75,-69.73995,83.0,5.6,6.45,REGULAR,1645747200,1645554052,0.3968871347045898,False,94.0
124,AMZN220225C03150000,3150.0,USD,5.5,-13.9,-71.64948,763.0,5.2,5.85,REGULAR,1645747200,1645554480,0.3949645465087891,False,2092.0
125,AMZN220225C03155000,3155.0,USD,5.3,-12.749999,-70.637115,487.0,5.1,5.6,REGULAR,1645747200,1645554340,0.39884024017333986,False,176.0
126,AMZN220225C03160000,3160.0,USD,4.95,-11.63,-70.14475,212.0,4.65,5.0,REGULAR,1645747200,1645554353,0.3955748919677735,False,211.0
127,AMZN220225C03165000,3165.0,USD,4.58,-11.37,-71.28527,106.0,3.95,4.75,REGULAR,1645747200,1645554386,0.3986571365356446,False,191.0
128,AMZN220225C03170000,3170.0,USD,4.01,-10.99,-73.26667,186.0,3.7,4.1,REGULAR,1645747200,1645554436,0.39264523376464844,False,220.0
129,AMZN220225C03175000,3175.0,USD,4.1,-9.75,-70.39711,142.0,3.55,4.1,REGULAR,1645747200,1645553300,0.40048817291259764,False,206.0
130,AMZN220225C03180000,3180.0,USD,3.25,-9.95,-75.378784,290.0,3.05,3.45,REGULAR,1645747200,1645554569,0.39264523376464844,False,292.0
131,AMZN220225C03185000,3185.0,USD,3.18,-8.65,-73.11919,140.0,3.0,3.35,REGULAR,1645747200,1645554352,0.39765006652832036,False,234.0
132,AMZN220225C03190000,3190.0,USD,3.1,-8.35,-72.925766,142.0,2.61,2.91,REGULAR,1645747200,1645552791,0.3931945446777344,False,201.0
133,AMZN220225C03195000,3195.0,USD,2.87,-7.83,-73.177574,114.0,2.41,2.96,REGULAR,1645747200,1645553389,0.40192248474121095,False,124.0
134,AMZN220225C03200000,3200.0,USD,2.33,-7.42,-76.10257,3116.0,2.19,2.54,REGULAR,1645747200,1645554590,0.39667351379394533,False,6694.0
135,AMZN220225C03205000,3205.0,USD,2.48,-6.72,-73.04348,86.0,2.01,2.46,REGULAR,1645747200,1645552683,0.4011900701904296,False,158.0
136,AMZN220225C03210000,3210.0,USD,2.21,-7.09,-76.23656,363.0,1.83,2.3,REGULAR,1645747200,1645552544,0.40296007202148443,False,368.0
137,AMZN220225C03215000,3215.0,USD,1.8,-6.4399996,-78.155334,182.0,1.7,2.07,REGULAR,1645747200,1645554534,0.40180041564941404,False,124.0
138,AMZN220225C03220000,3220.0,USD,1.85,-5.4100003,-74.517914,237.0,1.56,1.85,REGULAR,1645747200,1645554265,0.40027455200195317,False,232.0
139,AMZN220225C03225000,3225.0,USD,1.65,-5.5499997,-77.083336,159.0,1.4,1.79,REGULAR,1645747200,1645554432,0.40454697021484376,False,1262.0
140,AMZN220225C03230000,3230.0,USD,1.6,-4.76,-74.84277,119.0,1.28,1.75,REGULAR,1645747200,1645554472,0.40955180297851557,False,1390.0
141,AMZN220225C03235000,3235.0,USD,1.51,-5.16,-77.36132,102.0,1.2,1.68,REGULAR,1645747200,1645552905,0.4131528411865234,False,81.0
142,AMZN220225C03240000,3240.0,USD,1.36,-4.14,-75.27273,205.0,1.26,1.48,REGULAR,1645747200,1645554472,0.4106504248046875,False,152.0
143,AMZN220225C03245000,3245.0,USD,1.3,-3.7,-74.0,90.0,1.0,1.42,REGULAR,1645747200,1645553976,0.4141904284667969,False,50.0
144,AMZN220225C03250000,3250.0,USD,1.1,-3.4500003,-75.82418,1078.0,1.1,1.24,REGULAR,1645747200,1645554514,0.41132180480957037,False,1017.0
145,AMZN220225C03255000,3255.0,USD,1.17,-3.2599998,-73.58916,130.0,0.86,1.24,REGULAR,1645747200,1645552541,0.41748629394531245,False,103.0
146,AMZN220225C03260000,3260.0,USD,1.12,-2.6799998,-70.52631,135.0,0.82,1.12,REGULAR,1645747200,1645553561,0.41699801757812494,False,284.0
147,AMZN220225C03265000,3265.0,USD,0.95,-2.75,-74.324326,116.0,0.75,1.1,REGULAR,1645747200,1645553892,0.42188078125,False,60.0
148,AMZN220225C03270000,3270.0,USD,0.91,-2.9299998,-76.30208,154.0,0.82,1.03,REGULAR,1645747200,1645551968,0.42358974853515624,False,179.0
149,AMZN220225C03275000,3275.0,USD,0.9,-2.1999998,-70.96774,222.0,0.65,0.97,REGULAR,1645747200,1645554293,0.42578699218750005,False,127.0
150,AMZN220225C03280000,3280.0,USD,0.75,-2.56,-77.34139,173.0,0.57,0.92,REGULAR,1645747200,1645553796,0.4282283740234375,False,155.0
151,AMZN220225C03285000,3285.0,USD,0.78,-2.32,-74.838715,86.0,0.55,0.84,REGULAR,1645747200,1645550657,0.42847251220703125,False,51.0
152,AMZN220225C03290000,3290.0,USD,0.62,-2.4899998,-80.0643,139.0,0.5,0.73,REGULAR,1645747200,1645554559,0.42566492309570314,False,167.0
153,AMZN220225C03295000,3295.0,USD,0.65,-1.84,-73.895584,125.0,0.5,0.73,REGULAR,1645747200,1645552905,0.43140217041015627,False,46.0
154,AMZN220225C03300000,3300.0,USD,0.65,-1.7300001,-72.68908,2007.0,0.62,0.67,REGULAR,1645747200,1645554312,0.4318904467773438,False,2012.0
155,AMZN220225C03305000,3305.0,USD,0.55,-1.6500001,-75.00001,180.0,0.4,0.66,REGULAR,1645747200,1645554059,0.436529072265625,False,59.0
156,AMZN220225C03310000,3310.0,USD,0.55,-1.3900001,-71.64949,194.0,0.42,0.64,REGULAR,1645747200,1645547919,0.44031321411132807,False,416.0
157,AMZN220225C03315000,3315.0,USD,0.53,-1.52,-74.14634,61.0,0.4,0.65,REGULAR,1645747200,1645553686,0.4467828759765625,False,33.0
158,AMZN220225C03320000,3320.0,USD,0.47,-1.5,-76.14213,72.0,0.28,0.62,REGULAR,1645747200,1645552896,0.44946839599609373,False,127.0
159,AMZN220225C03325000,3325.0,USD,0.47,-1.22,-72.18935,80.0,0.24,0.51,REGULAR,1645747200,1645551261,0.44360907958984375,False,46.0
160,AMZN220225C03330000,3330.0,USD,0.44,-1.1500001,-72.32704,221.0,0.26,0.57,REGULAR,1645747200,1645551142,0.45532771240234376,False,311.0
161,AMZN220225C03335000,3335.0,USD,0.4,-1.15,-74.19355,37.0,0.38,0.57,REGULAR,1645747200,1645550470,0.4606987524414063,False,6.0
162,AMZN220225C03340000,3340.0,USD,0.4,-1.14,-74.02598,74.0,0.26,0.53,REGULAR,1645747200,1645550080,0.4616753051757813,False,30.0
163,AMZN220225C03345000,3345.0,USD,0.37,-1.09,-74.65753,47.0,0.21,0.47,REGULAR,1645747200,1645553895,0.4602104760742188,False,68.0
164,AMZN220225C03350000,3350.0,USD,0.39,-0.86,-68.8,590.0,0.35,0.45,REGULAR,1645747200,1645552483,0.46289599609375004,False,999.0
165,AMZN220225C03355000,3355.0,USD,0.48,-0.77,-61.6,380.0,0.19,0.48,REGULAR,1645747200,1645549362,0.47192910888671874,False,75.0
166,AMZN220225C03360000,3360.0,USD,0.28,-0.88,-75.86207,172.0,0.21,0.35,REGULAR,1645747200,1645553150,0.4592339233398438,False,200.0
167,AMZN220225C03365000,3365.0,USD,0.39,-0.70000005,-64.220184,317.0,0.16,0.45,REGULAR,1645747200,1645544450,0.47852083984375,False,32.0
168,AMZN220225C03370000,3370.0,USD,0.43,-0.61999995,-59.047615,126.0,0.16,0.42,REGULAR,1645747200,1645549306,0.47949739257812496,False,9.0
169,AMZN220225C03375000,3375.0,USD,0.38,-0.61,-61.616165,115.0,0.14,0.42,REGULAR,1645747200,1645549613,0.4846242944335938,False,73.0
170,AMZN220225C03380000,3380.0,USD,0.26,-0.68,-72.34043,178.0,0.12,0.39,REGULAR,1645747200,1645549318,0.485356708984375,False,6.0
171,AMZN220225C03385000,3385.0,USD,0.3,-0.55,-64.70589,81.0,0.25,0.41,REGULAR,1645747200,1645551654,0.49341326904296884,False,5.0
172,AMZN220225C03390000,3390.0,USD,0.25,-0.77,-75.4902,85.0,0.25,0.37,REGULAR,1645747200,1645551265,0.49268085449218757,False,46.0
173,AMZN220225C03395000,3395.0,USD,0.34,-0.77,-69.36936,23.0,0.1,0.4,REGULAR,1645747200,1645543986,0.5022022436523439,False,6.0
174,AMZN220225C03400000,3400.0,USD,0.22,-0.53999996,-71.05263,641.0,0.2,0.25,REGULAR,1645747200,1645552533,0.4809622216796875,False,691.0
175,AMZN220225C03405000,3405.0,USD,0.24,-0.49,-67.12329,66.0,0.09,0.38,REGULAR,1645747200,1645546942,0.5090381127929688,False,5.0
